id,is_team1_won
4170,0
4173,0
4174,0
4176,0
4179,0
4185,0
4187,0
4190,0
4192,0
4196,0
4200,0
4201,0
4206,0
4209,0
4210,0
4212,0
4215,0
4217,0
4219,0
4223,0
4225,0
4232,0
4237,0
4240,0
4243,0
4244,0
4246,0
4247,0
4248,0
4250,0
4252,0
4254,0
4257,0
4258,0
4260,0
4261,0
4262,0
4263,0
4270,0
4271,0
4272,0
4273,0
4276,0
4279,0
4280,0
4281,0
4284,0
4286,0
4289,0
4296,0
4297,0
4298,0
4299,0
4300,0
4304,0
4306,0
4309,0
4311,0
4312,0
4316,0
4321,0
4327,0
4333,0
4335,0
4344,0
4349,0
4352,0
4357,0
4363,0
4372,0
4373,0
4374,0
4375,0
4378,0
4382,0
4384,0
4391,0
4393,0
4394,0
4395,0
4396,0
4400,0
4402,0
4404,0
4409,0
4410,0
4413,0
4417,0
4419,0
4420,0
4421,0
4423,0
4427,0
4428,0
4429,0
4432,0
4433,0
4435,0
4441,0
4443,0
4446,0
4451,0
4453,0
4454,0
4455,0
4456,0
4458,0
4460,0
4463,0
4467,0
4468,0
4469,0
4471,0
4473,0
4477,0
4479,0
4480,0
4481,0
4483,0
4484,0
4485,0
4486,0
4489,0
4490,0
4491,0
4493,0
4494,0
4496,0
4500,0
4502,0
4504,0
4506,0
4509,0
4510,0
4511,0
4514,0
4515,0
4517,0
4518,0
4519,0
4521,0
4525,0
4528,0
4532,0
4535,0
4541,0
4543,0
4545,0
4546,0
4551,0
4552,0
4554,0
4557,0
4562,0
4564,0
4565,0
4569,0
4570,0
4572,0
4575,0
4576,0
4578,0
4579,0
4580,0
4585,0
4589,0
4591,0
4597,0
4598,0
4601,0
4602,0
4603,0
4606,0
4608,0
4611,0
4614,0
4616,0
4625,0
4630,0
4631,0
4633,0
4634,0
4635,0
4636,0
4638,0
4640,0
4641,0
4643,0
4646,0
4647,0
4648,0
4649,0
4651,0
4652,0
4656,0
4663,0
4666,0
4669,0
4670,0
4671,0
4673,0
4677,0
4680,0
4682,0
4683,0
4684,0
4687,0
4690,0
4692,0
4701,0
4705,0
4706,0
4708,0
4710,0
4714,0
4715,0
4716,0
4719,0
4726,0
4727,0
4728,0
4730,0
4732,0
4736,0
4743,0
4746,0
4747,0
4748,0
4749,0
4751,0
4752,0
4755,0
4758,0
4772,0
4776,0
4779,0
4780,0
4786,0
4787,0
4788,0
4792,0
4794,0
4802,0
4803,0
4806,0
4807,0
4809,0
4811,0
4814,0
4816,0
4817,0
4820,0
4821,0
4822,0
4824,0
4831,0
4832,0
4840,0
4843,0
4844,0
4849,0
4851,0
4855,0
4856,0
4857,0
4861,0
4865,0
4871,0
4878,0
4881,0
4884,0
4885,0
4887,0
4891,0
4893,0
4894,0
4895,0
4896,0
4899,0
4901,0
4902,0
4904,0
4906,0
4913,0
4918,0
4919,0
4920,0
4921,0
4922,0
4924,0
4928,0
4930,0
4933,0
4935,0
4936,0
4938,0
4943,0
4945,0
4953,0
4955,0
4959,0
4962,0
4964,0
4965,0
4967,0
4968,0
4969,0
4974,0
4975,0
4976,0
4980,0
4981,0
4985,0
4987,0
4988,0
4989,0
4990,0
4991,0
4992,0
4994,0
4995,0
4997,0
4998,0
5001,0
5002,0
5004,0
5009,0
5010,0
5013,0
5014,0
5017,0
5020,0
5023,0
5024,0
5026,0
5028,0
5029,0
5031,0
5035,0
5036,0
5037,0
5040,0
5041,0
5042,0
5043,0
5044,0
5046,0
5048,0
5049,0
5052,0
5055,0
5060,0
5062,0
5063,0
5064,0
5065,0
5066,0
5070,0
5073,0
5074,0
5076,0
5077,0
5079,0
5080,0
5087,0
5094,0
5095,0
5100,0
5101,0
5103,0
5110,0
5112,0
5113,0
5116,0
5122,0
5123,0
5126,0
5128,0
5131,0
5136,0
5137,0
5143,0
5148,0
5149,0
5150,0
5152,0
5153,0
5154,0
5155,0
5158,0
5159,0
5162,0
5163,0
5164,0
5166,0
5167,0
5172,0
5173,0
5174,0
5176,0
5177,0
5183,0
5185,0
5190,0
5191,0
5195,0
5197,0
5198,0
5199,0
5201,0
5203,0
5207,0
5213,0
5217,0
5218,0
5219,0
5222,0
5224,0
5225,0
5227,0
5228,0
5229,0
5231,0
5233,0
5236,0
5241,0
5246,0
5249,0
5251,0
5254,0
5255,0
5256,0
5257,0
5263,0
5271,0
5272,0
5273,0
5278,0
5280,0
5283,0
5286,0
5287,0
5288,0
5293,0
5294,0
5300,0
5303,0
5309,0
5313,0
5314,0
5319,0
5320,0
5326,0
5329,0
5331,0
5335,0
5337,0
5338,0
5341,0
5344,0
5345,0
5347,0
5349,0
5353,0
5354,0
5363,0
5366,0
5370,0
5371,0
5374,0
5377,0
5382,0
5383,0
5384,0
5385,0
5386,0
5387,0
5389,0
5391,0
5394,0
5399,0
5400,0
5402,0
5404,0
5405,0
5411,0
5413,0
5421,0
5422,0
5424,0
5426,0
5427,0
5434,0
5436,0
5438,0
5441,0
5443,0
5445,0
5448,0
5449,0
5451,0
5456,0
5467,0
5470,0
5473,0
5477,0
5479,0
5482,0
5486,0
5495,0
5496,0
5502,0
5505,0
5506,0
5508,0
5509,0
5514,0
5515,0
5516,0
5519,0
5521,0
5522,0
5525,0
5526,0
5527,0
5532,0
5533,0
5535,0
5537,0
5548,0
5551,0
5553,0
5555,0
5556,0
5560,0
5563,0
5564,0
5566,0
5567,0
5568,0
5571,0
5573,0
5585,0
5589,0
5593,0
5595,0
5602,0
5603,0
5604,0
5605,0
5613,0
5614,0
5620,0
5627,0
5630,0
5631,0
5635,0
5638,0
5644,0
5649,0
5652,0
5657,0
5659,0
5662,0
5663,0
5667,0
5668,0
5670,0
5674,0
5675,0
5676,0
5677,0
5679,0
5680,0
5681,0
5683,0
5684,0
5685,0
5692,0
5695,0
5697,0
5700,0
5701,0
5705,0
5706,0
5710,0
5711,0
5716,0
5717,0
5721,0
5723,0
5724,0
5725,0
5729,0
5731,0
5732,0
5733,0
5736,0
5738,0
5740,0
5741,0
5744,0
5746,0
5749,0
5751,0
5752,0
5753,0
5754,0
5759,0
5762,0
5764,0
5765,0
5767,0
5768,0
5769,0
5775,0
5776,0
5779,0
5786,0
5787,0
5790,0
5791,0
5794,0
5798,0
5799,0
5801,0
5803,0
5804,0
5805,0
5810,0
5811,0
5813,0
5816,0
5817,0
5818,0
5823,0
5825,0
5829,0
5830,0
5831,0
5832,0
5833,0
5835,0
5837,0
5839,0
5842,0
5845,0
5846,0
5849,0
5850,0
5851,0
5852,0
5855,0
5856,0
5859,0
5860,0
5861,0
5866,0
5867,0
5868,0
5870,0
5871,0
5872,0
5874,0
5877,0
5878,0
5880,0
5881,0
5882,0
5888,0
5892,0
5893,0
5894,0
5898,0
5902,0
5903,0
5906,0
5909,0
5911,0
5913,0
5915,0
5921,0
5925,0
5927,0
5929,0
5930,0
5936,0
5938,0
5940,0
5941,0
5942,0
5945,0
5947,0
5950,0
5951,0
5952,0
5954,0
5955,0
5959,0
5961,0
5963,0
5964,0
5966,0
5969,0
5971,0
5973,0
5975,0
5976,0
5979,0
5980,0
5982,0
5983,0
5986,0
5987,0
5988,0
5989,0
5994,0
5999,0
6002,0
6004,0
6008,0
6009,0
6016,0
6018,0
6019,0
6022,0
6023,0
6024,0
6025,0
6026,0
6027,0
6029,0
6031,0
6034,0
6037,0
6039,0
6041,0
6047,0
6050,0
6052,0
6053,0
6055,0
6056,0
6057,0
6059,0
6061,0
6062,0
6064,0
6066,0
6068,0
6069,0
6070,0
6072,0
6075,0
6076,0
6078,0
6081,0
6084,0
6085,0
6090,0
6093,0
6100,0
6105,0
6108,0
6109,0
6112,0
6117,0
6118,0
6119,0
6123,0
6126,0
6128,0
6129,0
6131,0
6132,0
6135,0
6136,0
6137,0
6139,0
6140,0
6141,0
6142,0
6144,0
6146,0
6147,0
6151,0
6155,0
6156,0
6159,0
6162,0
6167,0
6174,0
6175,0
6176,0
6179,0
6181,0
6183,0
6184,0
6186,0
6189,0
6190,0
6192,0
6193,0
6195,0
6198,0
6199,0
6201,0
6202,0
6203,0
6205,0
6207,0
6210,0
6212,0
6213,0
6219,0
6220,0
6225,0
6226,0
6228,0
6229,0
6230,0
6238,0
6242,0
6243,0
6245,0
6246,0
6247,0
6252,0
6259,0
6260,0
6263,0
6264,0
6269,0
6272,0
6279,0
6282,0
6285,0
6288,0
6290,0
6291,0
6293,0
6295,0
6296,0
6298,0
6299,0
6302,0
6305,0
6309,0
6313,0
6314,0
6316,0
6318,0
6319,0
6322,0
6325,0
6326,0
6327,0
6329,0
6331,0
6332,0
6334,0
6336,0
6339,0
6346,0
6347,0
6349,0
6351,0
6353,0
6354,0
6357,0
6360,0
6361,0
6364,0
6365,0
6367,0
6368,0
6371,0
6372,0
6373,0
6377,0
6378,0
6379,0
6381,0
6383,0
6388,0
6389,0
6391,0
6393,0
6394,0
6397,0
6400,0
6403,0
6405,0
6410,0
6411,0
6416,0
6418,0
6421,0
6424,0
6428,0
6432,0
6435,0
6436,0
6438,0
6439,0
6442,0
6447,0
6448,0
6451,0
6452,0
6454,0
6457,0
6460,0
6461,0
6462,0
6465,0
6466,0
6468,0
6469,0
6472,0
6475,0
6476,0
6477,0
6479,0
6482,0
6486,0
6487,0
6492,0
6494,0
6498,0
6501,0
6503,0
6507,0
6511,0
6512,0
6523,0
6524,0
6525,0
6526,0
6528,0
6531,0
6533,0
6536,0
6547,0
6549,0
6554,0
6555,0
6556,0
6558,0
6560,0
6562,0
6565,0
6566,0
6571,0
6572,0
6573,0
6575,0
6578,0
6580,0
6584,0
6586,0
6587,0
6588,0
6595,0
6598,0
6599,0
6600,0
6603,0
6607,0
6611,0
6614,0
6615,0
6618,0
6622,0
6627,0
6631,0
6637,0
6638,0
6639,0
6640,0
6642,0
6644,0
6646,0
6648,0
6649,0
6650,0
6653,0
6654,0
6660,0
6662,0
6664,0
6669,0
6670,0
6674,0
6681,0
6683,0
6686,0
6688,0
6691,0
6696,0
6697,0
6699,0
6700,0
6703,0
6707,0
6709,0
6710,0
6711,0
6713,0
6715,0
6717,0
6718,0
6721,0
6724,0
6725,0
6730,0
6731,0
6736,0
6739,0
6743,0
6746,0
6747,0
6748,0
6749,0
6753,0
6755,0
6756,0
6757,0
6758,0
6761,0
6762,0
6763,0
6765,0
6766,0
6767,0
6772,0
6773,0
6775,0
6776,0
6777,0
6779,0
6782,0
6783,0
6786,0
6790,0
6792,0
6793,0
6799,0
6804,0
6808,0
6811,0
6812,0
6814,0
6815,0
6816,0
6817,0
6819,0
6821,0
6824,0
6825,0
6826,0
6827,0
6828,0
6830,0
6834,0
6837,0
6838,0
6841,0
6843,0
6845,0
6846,0
6850,0
6852,0
6860,0
6861,0
6862,0
6864,0
6866,0
6870,0
6871,0
6872,0
6874,0
6877,0
6879,0
6881,0
6883,0
6884,0
6886,0
6887,0
6888,0
6890,0
6892,0
6897,0
6901,0
6902,0
6903,0
6906,0
6908,0
6915,0
6918,0
6937,0
6938,0
6939,0
6942,0
6944,0
6945,0
6952,0
6964,0
6966,0
6967,0
6969,0
6972,0
6973,0
6976,0
6979,0
6980,0
6981,0
6982,0
6984,0
6985,0
6990,0
6992,0
6994,0
6996,0
6999,0
7001,0
7004,0
7005,0
7010,0
7012,0
7014,0
7015,0
7017,0
7021,0
7024,0
7028,0
7029,0
7033,0
7035,0
7037,0
7039,0
7041,0
7042,0
7043,0
7044,0
7049,0
7057,0
7061,0
7063,0
7066,0
7070,0
7072,0
7074,0
7075,0
7076,0
7080,0
7081,0
7084,0
7088,0
7092,0
7097,0
7100,0
7101,0
7102,0
7103,0
7104,0
7107,0
7112,0
7115,0
7119,0
7121,0
7122,0
7125,0
7126,0
7128,0
7129,0
7130,0
7131,0
7134,0
7135,0
7141,0
7142,0
7144,0
7154,0
7156,0
7157,0
7161,0
7163,0
7165,0
7173,0
7175,0
7181,0
7183,0
7185,0
7193,0
7194,0
7196,0
7201,0
